Model,Cohesiveness,HITId,WorkTimeInSeconds,Input.audio_url
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,71,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,35,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,146,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,56,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,20,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,234,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,495,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,72,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,125,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,400,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,121,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,221,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,108,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,184,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,1,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,15,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,20,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,455,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,304,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,14,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,14,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,54,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,100,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,13,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,16,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,118,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,53,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,253,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,56,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,121,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,494,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,40,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,292,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,63,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,70,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,190,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,159,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,2,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,45,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,423,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,88,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,278,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,89,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,405,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,47,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,209,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,30,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,28,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,18,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,113,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,25,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,87,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,21,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,16,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,251,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,269,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,196,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,338,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,114,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,152,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,223,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,321,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,158,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,162,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,376,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,580,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,452,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,301,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,181,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,28,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,106,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,146,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,18,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,490,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,2,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,51,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,50,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,18,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,47,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,24,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,181,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,206,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,526,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,427,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,26,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,37,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,237,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,17,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,85,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,195,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,313,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,268,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,43,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,27,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,163,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,22,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,54,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,59,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,199,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,30,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,243,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,30,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,284,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,50,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,289,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,140,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,16,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,134,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,224,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,56,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,31,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,89,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,117,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,20,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,21,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,2,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,297,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,109,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,125,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,17,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,372,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,36,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,141,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,356,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,171,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,363,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,15,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,24,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,43,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,273,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,1,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,26,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,26,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,22,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,262,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,23,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,238,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,268,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,19,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,223,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,16,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,330,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,21,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,3,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,33,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,37,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,4,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,17,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
CHiMP-Order6,5,3YLTXLH3DF63B1XMHNF0IEKSFEWPHC,161,https://music-survey-files.s3.amazonaws.com/audio/h6a4f84d16d13d42f7ae0ac51642b8c27e.mp3
